,Unnamed: 0,tax,income,csp,age,educ,marital,race,sex,ss
1832,1902,700,34350,0,45,43,5,2,2,0
1833,1903,600,72000,0,42,40,1,1,1,0
1834,1904,2400,71300,0,47,40,1,1,1,0
1835,1905,1046,47236,0,39,41,1,1,1,0
1836,1906,0,348808,0,47,45,1,1,1,0
1837,1907,294,109777,0,62,40,5,1,2,0
1838,1908,1800,91024,0,45,39,1,2,1,0
1839,1909,3100,246000,0,41,43,1,1,1,0
1840,1910,800,93500,0,53,44,1,1,1,0
1841,1911,0,30650,1950,42,42,1,1,2,0
1842,1912,725,51346,0,80,46,5,1,1,11346
1843,1913,120,40220,0,43,41,7,1,2,0
1844,1914,0,11700,0,24,43,7,1,1,0
1845,1915,0,39050,0,33,44,7,1,1,0
1846,1916,2100,150502,0,31,44,1,1,1,0
1847,1917,0,40000,0,33,44,7,1,2,0
1848,1918,1045,60324,0,32,44,1,1,2,0
1849,1919,0,24200,0,35,43,7,1,2,0
1850,1920,0,238572,0,27,43,7,4,2,0
1851,1921,0,29350,0,28,44,7,1,2,0
1852,1922,0,23125,0,67,40,5,2,2,7230
1853,1923,0,23711,0,53,40,5,2,1,0
1854,1924,0,35300,0,28,45,7,1,1,0
1855,1925,0,42453,0,25,43,7,1,1,0
1856,1926,0,50200,0,58,37,3,2,2,0
1857,1927,687,30056,0,34,40,7,2,2,0
1858,1928,0,28000,0,40,43,7,4,2,0
1859,1929,0,48202,0,48,43,7,1,2,0
1860,1930,225,17100,0,78,39,1,1,2,4146
1861,1931,0,36000,0,25,43,1,4,1,0
1862,1932,768,97605,0,43,39,1,1,1,0
1863,1933,216,12000,0,63,40,6,1,2,0
1864,1934,900,42150,0,44,43,5,1,2,0
1865,1935,500,58204,0,41,39,5,1,1,0
1866,1936,1100,66050,0,39,40,1,1,2,0
1867,1937,1300,62408,0,46,43,1,1,1,0
1868,1938,1300,59040,0,30,41,1,1,1,0
1869,1939,750,48000,0,33,39,7,1,1,0
1870,1940,928,31207,0,35,39,1,1,1,0
1871,1941,1000,36640,240,40,39,1,2,2,0
1872,1942,0,40040,0,44,36,1,1,1,0
1873,1943,2800,188760,10560,47,46,1,1,2,0
1874,1944,1550,67610,0,58,43,1,1,1,0
1875,1945,1200,69500,0,37,43,1,1,1,0
1876,1946,700,96450,0,36,39,1,1,1,0
1877,1947,0,20000,0,50,39,5,1,1,0
1878,1948,940,22858,0,58,43,1,1,2,0
1879,1949,9000,88136,0,61,44,1,1,1,0
1880,1950,1100,52974,5124,41,43,5,1,2,0
1881,1951,0,59739,0,43,43,1,1,1,0
1882,1952,0,28032,0,62,39,5,1,2,0
1883,1953,0,11351,0,79,40,4,1,2,9450
1884,1954,210,100381,0,51,43,1,1,1,0
1885,1955,832,51412,0,67,40,1,1,1,12546
1886,1956,1100,53894,0,66,42,5,1,1,11808
1887,1957,0,95400,0,31,44,5,1,1,0
1888,1958,2000,145408,0,34,44,1,4,2,0
1889,1959,0,87030,0,51,40,5,1,1,0
1890,1960,1869,144505,0,30,43,1,1,1,0
1891,1961,0,43600,0,30,40,7,2,1,0
1892,1962,0,26355,0,80,43,4,4,1,10500
1893,1963,0,26700,0,48,40,7,1,1,0
1894,1964,0,12588,0,34,43,5,1,2,0
1895,1965,0,17900,0,21,40,7,1,2,0
1896,1966,0,70204,0,33,40,1,1,1,0
1897,1967,2400,148000,0,54,40,1,1,2,0
1898,1968,1092,45456,0,68,40,1,1,1,2856
1899,1969,0,90531,0,46,43,5,1,1,0
1900,1970,0,35080,0,48,43,7,1,2,0
1901,1971,1200,23500,0,41,33,7,1,1,0
1902,1972,2600,38200,0,65,39,1,1,1,0
1903,1973,1200,114863,0,54,40,1,1,1,0
1904,1974,840,75031,0,58,40,1,1,1,0
1905,1975,1300,87345,0,48,40,1,1,1,0
1906,1976,1237,155116,0,56,40,1,1,1,0
1907,1977,0,31002,0,24,39,1,1,1,0
1908,1978,1250,117300,0,56,44,5,1,2,0
1909,1979,950,46000,0,44,43,1,1,1,0
1910,1980,490,58820,0,31,40,1,1,1,0
1911,1981,211,29500,0,37,39,5,1,1,0
1912,1982,0,65968,0,33,41,2,1,2,0
1913,1983,186,45244,0,64,40,1,1,1,0
1914,1984,200,41000,0,27,41,1,1,1,0
1915,1985,0,26206,0,53,39,5,1,2,0
1916,1986,0,22200,0,49,43,7,1,1,0
1917,1987,870,111915,0,42,43,4,1,2,0
1918,1988,683,58000,0,60,39,1,1,1,0
1919,1989,700,49000,0,49,43,5,1,1,0
1920,1990,0,28000,0,34,42,7,1,1,0
1921,1991,827,21298,0,73,39,7,1,2,10800
1922,1992,1000,40700,0,29,43,7,1,2,0
1923,1993,1429,115100,0,58,44,1,1,1,0
1924,1994,580,30150,0,57,40,5,1,2,0
1925,1995,150,30489,0,32,43,7,1,2,0
1926,1996,0,12900,0,58,44,4,1,2,0
1927,1997,784,38100,0,20,39,7,1,1,0
1928,1998,893,80335,0,41,43,1,1,1,0
1929,1999,750,52144,0,28,43,7,1,1,0
1930,2000,360,32054,2004,36,39,6,1,2,0
1931,2001,529,146500,0,34,40,7,1,1,0
1932,2002,2500,108508,0,27,43,1,3,1,0
1933,2003,0,46340,0,30,43,1,1,2,0
1934,2004,1300,62630,0,35,41,1,1,1,0
1935,2005,0,24435,0,29,40,1,3,1,0
1936,2006,0,47130,0,23,39,1,1,1,0
1937,2007,800,61600,0,48,43,5,1,1,0
1938,2008,0,29700,0,26,40,1,1,1,0
1939,2009,529,101391,0,31,43,1,1,1,0
1940,2010,2006,113870,0,43,44,1,1,1,0
1941,2011,103,48710,0,39,42,1,1,1,0
1942,2012,175,10403,0,69,39,4,1,2,10146
1943,2013,300,67000,0,35,43,1,2,2,0
1944,2014,0,24293,0,78,34,4,2,2,9858
1945,2015,530,65024,0,44,39,7,2,1,0
1946,2016,1200,91432,0,52,40,1,1,1,0
1947,2017,1600,49759,0,64,45,5,1,2,0
1948,2018,350,43016,516,43,40,5,1,2,0
1949,2019,353,39614,0,44,43,1,4,2,0
1950,2020,854,49459,0,39,39,1,1,1,0
1951,2021,0,50288,0,33,43,7,1,2,0
1952,2022,0,40423,0,64,39,5,1,2,8724
1953,2023,780,261037,0,45,43,1,1,2,0
1954,2024,590,36666,0,68,40,1,1,1,12066
1955,2025,1200,51102,0,70,44,1,2,1,11298
1956,2026,2000,55016,0,41,40,1,2,1,0
1957,2027,624,40100,0,49,42,1,4,1,0
1958,2028,800,167500,0,46,42,7,4,1,0
1959,2029,448,18438,0,47,37,6,1,2,0
1960,2030,0,195514,0,31,45,1,4,1,0
1961,2031,2400,53280,0,49,40,1,3,1,0
1962,2032,0,75220,0,36,40,7,1,2,0
1963,2033,440,136000,0,58,46,3,1,1,0
1964,2034,850,129934,0,50,39,1,1,2,0
1965,2035,1550,104300,0,54,40,5,1,2,0
1966,2036,2000,143000,0,47,43,1,1,1,0
1967,2037,1540,79804,0,76,44,1,1,2,7644
1968,2038,2200,27929,0,31,40,1,1,1,0
1969,2039,300,16769,0,67,37,1,2,2,8946
1970,2040,329,30442,0,81,39,1,1,2,11346
1971,2041,1100,108929,0,30,40,7,2,2,0
1972,2042,1148,53193,0,69,42,1,1,2,5658
1973,2043,1100,102487,0,60,44,1,1,1,0
1974,2044,5000,103892,0,67,46,1,1,1,17346
1975,2045,900,71714,0,38,39,1,1,2,0
1976,2046,600,182125,0,75,43,1,1,1,11000
1977,2047,0,42296,0,47,40,7,2,2,0
1978,2048,0,59938,0,46,40,1,2,2,0
1979,2049,0,13890,0,46,39,7,2,1,0
1980,2050,0,37000,0,37,43,7,1,1,0
1981,2051,0,31040,0,36,44,7,1,1,0
1982,2052,950,53006,0,47,43,5,1,2,0
1983,2053,0,65051,0,42,44,7,1,2,0
1984,2054,0,32521,0,73,39,7,1,2,0
1985,2055,0,8476,0,85,44,7,1,2,8212
1986,2056,1525,230418,0,51,44,5,1,1,0
1987,2057,1000,233008,0,65,45,1,1,1,0
1988,2058,425,23226,0,24,43,7,1,2,0
1989,2059,1773,30400,0,55,43,4,1,1,0
1990,2060,1000,25500,0,48,39,5,1,2,0
1991,2061,640,51010,0,36,40,2,1,2,0
1992,2062,116,42896,0,51,40,1,1,1,0
1993,2063,1173,106642,0,53,40,1,1,2,0
1994,2064,0,28995,0,23,43,7,1,2,0
1995,2065,1800,134262,0,44,43,1,1,1,0
1996,2066,468,34400,0,24,44,7,1,2,0
1997,2067,1200,37231,0,70,40,1,1,1,16266
1998,2068,3400,91000,0,27,34,1,1,1,0
1999,2069,0,30908,0,45,42,5,1,2,0
2000,2070,0,6234,0,82,34,4,1,2,4818
2001,2071,1240,32100,0,41,39,5,1,2,0
2002,2072,3200,112208,0,54,43,1,1,1,0
2003,2073,685,77434,0,34,39,1,1,1,0
2004,2074,1200,66310,0,52,40,1,1,1,0
2005,2075,0,10887,0,58,42,4,2,2,0
2006,2076,1200,142894,0,64,45,1,1,1,0
2007,2077,450,11546,0,78,35,4,1,2,11346
2008,2078,2400,106764,0,50,40,1,1,1,0
2009,2079,0,104788,0,19,40,7,1,1,0
2010,2080,1886,68126,0,44,39,1,2,2,0
2011,2081,500,84021,0,43,43,5,1,1,0
2012,2082,1800,85944,0,45,39,1,1,1,0
2013,2083,0,31140,0,33,43,7,1,1,0
2014,2084,1300,50780,0,57,42,1,1,1,0
2015,2085,718,13054,0,75,39,4,1,2,4872
2016,2086,2000,101954,0,64,40,1,2,1,12102
2017,2087,1534,90000,0,34,43,1,1,1,0
2018,2088,1200,69634,1380,51,43,5,1,2,0
2019,2089,0,50032,4160,29,39,5,1,2,0
2020,2090,968,97646,0,52,40,1,1,2,0
2021,2091,1522,22956,0,66,36,5,1,1,13710
2022,2092,0,57777,0,35,46,7,4,2,0
2023,2093,0,34094,0,51,40,7,1,2,0
2024,2094,1200,55536,0,49,39,1,1,2,0
2025,2095,2592,45349,0,40,37,1,1,1,0
2026,2096,1100,52000,0,26,39,1,1,1,0
2027,2097,0,58084,0,56,40,1,1,1,0
2028,2098,600,30402,0,31,39,1,2,2,0
2029,2099,0,62991,3252,47,40,5,2,2,0
2030,2100,0,30000,0,53,40,5,2,2,0
2031,2101,1800,31007,0,78,40,4,1,2,7989
2032,2102,1371,73000,0,32,40,1,1,1,0
2033,2103,0,105612,0,89,33,4,1,1,9834
2034,2104,0,50604,0,26,43,7,4,1,0
2035,2105,0,13442,432,40,40,5,1,2,0
2036,2106,444,27463,0,78,34,4,1,2,13062
2037,2107,1800,75345,0,45,40,1,1,2,0
2038,2108,0,146326,0,43,39,7,1,1,0
2039,2109,3000,96650,0,59,45,1,1,1,0
2040,2110,2000,52942,0,70,43,1,1,1,12546
2041,2111,1900,70100,0,26,43,1,1,1,0
2042,2112,2300,119250,0,52,40,1,1,1,0
2043,2113,0,50288,0,28,44,3,4,2,0
2044,2114,5652,105220,0,49,43,1,1,1,0
2045,2115,3500,68000,0,52,39,5,1,1,0
2046,2116,4600,85265,0,55,39,1,1,1,0
2047,2117,437,52467,0,41,43,1,1,1,0
2048,2118,0,4026,0,51,39,6,1,2,0
2049,2119,0,28442,0,70,39,5,1,1,2994
2050,2120,0,23040,0,60,43,4,1,2,0
2051,2121,6500,46850,0,51,39,1,2,1,0
2052,2122,0,34010,0,22,33,7,1,1,0
2053,2123,1240,462500,0,55,45,1,1,1,0
2054,2124,1917,102300,0,48,40,3,1,1,0
2055,2125,1800,113208,12740,52,40,5,1,2,0
2056,2126,5700,101270,0,32,43,1,2,2,0
2057,2127,0,16247,600,55,39,5,1,2,0
2058,2128,300,14380,2080,50,37,5,1,2,0
2059,2129,1700,87300,0,39,43,1,1,1,0
2060,2130,750,96248,0,45,43,1,2,2,0
2061,2131,1400,138744,0,48,45,7,1,1,0
2062,2132,150,100282,0,34,46,1,1,1,0
2063,2133,1000,170000,0,46,43,1,1,1,0
2064,2134,0,18530,0,45,42,5,1,2,0
2065,2135,0,13250,800,26,39,7,1,2,0
2066,2136,0,67800,0,40,39,1,1,1,0
2067,2137,914,6576,0,42,40,5,2,2,0
2068,2138,650,135017,0,46,44,1,1,1,0
2069,2139,1272,43000,0,44,39,1,1,1,0
2070,2140,2400,122670,0,53,43,1,1,1,0
2071,2141,2470,110050,0,58,40,1,1,1,0
2072,2142,2148,35200,5200,44,39,5,1,2,0
2073,2143,2700,31197,0,45,40,1,1,1,0
2074,2144,5124,39610,0,73,40,1,1,1,2797
2075,2145,1900,112050,0,40,44,1,1,1,0
2076,2146,0,59400,0,27,39,1,1,1,0
2077,2147,0,29060,0,27,39,1,2,1,0
2078,2148,6400,138465,0,60,44,1,1,1,0
2079,2149,0,30660,0,30,43,7,1,1,0
2080,2150,2300,124500,0,33,43,1,1,2,0
2081,2151,4300,103162,0,36,39,1,1,1,0
2082,2152,600,9456,0,68,35,1,1,1,7116
2083,2153,250,18264,0,55,40,4,1,2,5952
2084,2154,600,208817,0,41,40,5,1,1,0
2085,2155,1600,69040,0,39,40,1,1,1,0
2086,2156,1800,104230,0,36,41,5,1,1,0
2087,2157,2000,247196,0,26,39,1,1,1,0
2088,2158,900,99950,0,42,40,1,1,1,0
2089,2159,3800,100798,0,46,40,1,1,2,0
2090,2160,0,42571,0,48,43,5,1,1,0
2091,2161,0,37000,0,31,40,1,1,1,0
2092,2162,734,30000,0,36,39,7,1,1,0
2093,2163,2171,97416,0,52,42,1,1,1,0
2094,2164,700,95000,0,43,39,1,1,2,0
2095,2165,0,56452,0,43,40,6,2,1,0
2096,2166,1575,74069,0,25,44,7,1,1,0
2097,2167,1100,56710,0,34,40,1,1,2,0
2098,2168,976,5240,0,35,39,5,1,2,0
2099,2169,40,6320,0,47,36,5,1,1,0
2100,2170,714,121100,0,52,44,1,1,1,0
2101,2171,185,40046,0,58,39,1,1,1,0
2102,2172,740,13000,0,53,40,5,1,2,0
2103,2173,0,41530,0,22,40,1,1,2,0
2104,2174,0,340558,0,44,43,1,1,1,0
2105,2175,323,55225,0,44,44,7,1,1,0
2106,2176,2600,23546,0,80,36,4,1,1,9546
2107,2177,132,10303,0,73,39,4,1,2,7746
2108,2178,360,154114,0,30,39,1,1,2,0
2109,2179,384,30728,0,78,41,4,3,2,15570
2110,2180,279,30396,0,53,36,1,1,1,0
2111,2181,1976,50630,0,41,39,5,1,1,0
2112,2182,864,118560,0,51,40,1,1,1,0
2113,2183,1200,118020,0,37,43,1,1,1,0
2114,2184,1500,74826,0,55,40,1,2,1,0
2115,2185,2199,85523,0,53,41,5,1,1,0
2116,2186,7000,234714,0,50,46,1,1,1,0
2117,2187,1030,84109,0,42,42,6,1,2,0
2118,2188,1182,64500,0,37,42,1,2,1,0
2119,2189,0,36800,0,54,39,5,1,2,0
2120,2190,1400,128500,0,46,45,1,1,1,0
2121,2191,4000,112000,0,32,43,1,1,1,0
2122,2192,1375,65200,0,32,44,1,1,1,0
2123,2193,0,79486,0,35,39,1,1,2,0
2124,2194,0,24617,0,27,43,7,2,1,0
2125,2195,0,42480,0,40,31,1,4,2,0
2126,2196,0,46078,0,36,41,7,2,2,0
2127,2197,703,44346,12300,38,43,5,1,2,0
2128,2198,360,30600,0,50,40,5,1,2,0
2129,2199,800,38682,0,42,40,1,1,1,14682
2130,2200,800,64000,0,59,39,1,1,2,0
2131,2201,1200,51288,0,32,39,1,1,2,0
2132,2202,2874,93009,0,51,39,5,1,2,0
2133,2203,3000,60760,0,33,43,7,1,1,0
2134,2204,0,53000,0,53,44,5,1,2,0
2135,2205,434,75213,0,77,43,1,4,1,7146
2136,2206,1600,135600,0,38,43,1,1,1,0
2137,2207,507,41329,0,60,39,5,1,2,0
2138,2208,0,49532,0,19,40,7,1,2,0
2139,2209,1100,72204,0,49,40,1,1,1,0
2140,2210,0,67305,0,27,43,1,1,2,0
2141,2211,0,26060,0,53,40,5,1,2,0
2142,2212,940,112100,0,42,40,1,1,1,0
2143,2213,1200,85500,0,47,39,1,1,1,0
2144,2214,4000,34492,0,70,39,1,1,2,8226
2145,2215,460,59442,0,57,39,1,1,1,0
2146,2216,580,71616,1416,45,46,5,1,2,0
2147,2217,1600,88544,0,47,43,5,1,2,0
2148,2218,0,20305,0,47,43,1,1,2,0
2149,2219,263,20173,0,36,39,5,1,1,0
2150,2220,1700,112200,0,40,40,1,1,1,0
2151,2221,532,39141,0,51,40,5,1,1,0
2152,2222,0,25322,0,25,43,7,2,2,0
2153,2223,3500,100254,0,56,39,1,1,1,0
2154,2224,637,38651,0,71,40,1,1,1,4524
2155,2225,300,35457,0,32,43,1,1,2,0
2156,2226,600,81492,0,53,39,5,1,1,0
2157,2227,1600,29600,0,44,39,1,1,1,0
2158,2228,2288,107064,0,51,43,1,1,1,0
2159,2229,2500,54000,0,61,36,1,2,1,0
2160,2230,4000,200273,0,43,46,5,1,2,0
2161,2231,6700,226437,0,43,43,1,1,1,0
2162,2232,4000,146035,0,38,42,1,2,2,0
2163,2233,1194,41464,0,73,39,4,1,2,9600
2164,2234,900,48707,0,17,35,7,1,2,0
2165,2235,3400,26600,0,44,43,6,1,1,0
2166,2236,1025,52765,0,57,38,1,1,1,13885
2167,2237,840,102700,0,36,43,1,1,2,0
2168,2238,300,53494,0,65,39,5,1,2,12000
2169,2239,500,24343,0,27,39,1,1,1,0
2170,2240,1500,95544,0,50,39,1,1,1,0
2171,2241,448,67376,0,39,39,1,1,1,0
2172,2242,1500,67119,0,55,39,4,1,1,0
2173,2243,2358,25670,0,83,37,4,1,1,11670
2174,2244,900,94000,0,32,45,1,1,1,0
2175,2245,600,132647,23917,49,43,5,1,2,0
2176,2246,519,86552,0,51,39,1,1,1,0
2177,2247,0,35800,0,31,43,7,1,2,0
2178,2248,0,6384,0,77,40,4,1,2,6096
2179,2249,0,18680,480,33,39,7,2,2,0
2180,2250,211,26420,0,36,39,1,1,1,0
2181,2251,0,13000,0,42,39,5,2,2,0
2182,2252,160,34593,0,44,39,1,1,2,0
2183,2253,0,18114,0,58,39,1,1,2,0
2184,2254,2254,56050,0,24,43,7,1,2,0
2185,2255,900,30200,0,29,39,1,1,1,0
2186,2256,1100,21460,0,67,36,5,1,2,7125
2187,2257,4400,140278,0,61,44,1,1,2,0
2188,2258,900,216903,0,52,46,1,4,1,0
2189,2259,2900,100612,0,49,44,5,1,1,0
2190,2260,0,55000,0,47,42,5,1,2,0
2191,2261,950,35066,0,35,41,1,1,1,15066
2192,2262,1013,66016,0,44,39,1,1,1,0
2193,2263,1500,43801,0,54,42,7,1,1,0
2194,2264,4500,229439,0,29,41,1,1,2,0
2195,2265,2449,104433,0,52,39,1,1,1,0
2196,2266,1550,268641,0,46,43,1,1,1,0
2197,2267,1200,16548,0,63,35,4,1,1,14400
2198,2268,2000,155000,0,49,43,1,1,1,0
2199,2269,0,5790,0,23,43,7,1,2,0
2200,2270,3000,298701,0,62,40,1,1,2,0
2201,2271,871,47009,0,32,39,1,1,2,0
2202,2272,750,60571,0,51,39,1,1,1,0
2203,2273,800,12646,0,81,39,4,1,2,10146
2204,2274,885,10650,0,83,34,4,1,2,10266
2205,2275,877,33448,3848,32,39,5,1,1,0
2206,2276,1800,128060,0,56,44,1,1,2,0
2207,2277,0,67440,0,50,44,1,1,1,0
2208,2278,1773,30060,0,59,41,5,1,2,0
2209,2279,11000,70220,0,35,39,1,1,1,0
2210,2280,474,107249,0,43,39,1,1,1,0
2211,2281,2400,31105,0,57,41,5,1,2,0
2212,2282,1400,76000,0,41,40,1,1,1,0
2213,2283,1500,66450,0,33,39,1,1,1,0
2214,2284,4000,280213,0,54,39,1,1,2,0
2215,2285,2000,35083,0,64,40,7,2,2,0
2216,2286,3000,107976,0,46,40,1,1,1,0
2217,2287,3299,116700,0,43,44,1,4,1,0
2218,2288,3000,88037,0,33,40,1,1,1,0
2219,2289,1111,84825,0,35,40,5,1,1,0
2220,2290,1391,86930,0,40,40,1,1,1,0
2221,2291,0,49900,0,22,40,7,4,2,0
2222,2292,500,76038,0,46,43,1,3,1,0
2223,2293,0,57011,0,43,39,1,1,1,12000
2224,2294,346,11814,0,82,34,1,1,1,7518
2225,2295,0,24080,0,30,39,1,1,1,0
2226,2296,4200,100200,0,44,43,7,1,1,0
2227,2297,12000,140300,0,42,43,1,1,2,0
2228,2298,14400,69901,0,71,39,1,1,2,7026
2229,2299,4000,95320,0,48,44,1,1,1,0
2230,2300,0,30384,0,50,39,5,1,2,0
2231,2301,0,9379,0,78,39,7,1,2,9318
2232,2302,0,60204,0,29,43,1,1,1,0
2233,2303,0,74200,0,31,44,1,1,1,0
2234,2304,1300,68426,0,55,39,1,1,1,0
2235,2305,1400,43350,0,19,37,7,1,1,0
2236,2306,476,30598,0,42,39,7,1,2,0
2237,2307,0,112901,0,45,41,6,3,2,0
2238,2308,0,63030,0,22,43,7,1,2,0
2239,2309,4300,166400,0,56,44,1,1,1,0
2240,2310,0,45200,0,30,43,7,1,1,0
2241,2311,10000,141830,0,37,44,1,2,1,0
2242,2312,0,57100,0,34,40,1,1,1,0
2243,2313,0,26500,0,24,40,1,1,1,0
2244,2314,0,32630,0,26,39,1,1,1,0
2245,2315,0,27801,0,25,39,1,1,1,0
2246,2316,3400,98104,0,44,45,1,1,1,0
2247,2317,680,54760,0,49,40,5,1,1,0
2248,2318,785,43420,0,65,42,1,1,2,0
2249,2319,0,55496,0,50,40,1,1,2,0
2250,2320,0,50702,0,52,43,1,2,1,7746
2251,2321,0,26500,0,26,40,7,1,2,0
2252,2322,900,150250,0,51,43,1,1,2,0
2253,2323,245,17508,0,52,39,5,1,2,0
2254,2324,403,59280,0,52,40,1,1,1,0
2255,2325,1800,66120,0,28,43,1,1,2,0
2256,2326,2650,63000,0,53,46,5,1,2,0
2257,2327,248,23225,0,76,37,4,1,1,4146
2258,2328,900,13008,0,77,40,4,1,1,11718
2259,2329,2800,120462,0,42,39,1,1,1,0
2260,2330,2800,45568,0,68,36,4,1,1,16146
2261,2331,0,35359,0,21,40,7,1,1,0
2262,2332,641,64220,0,34,39,1,1,1,0
2263,2333,1600,74504,0,41,43,1,2,2,0
2264,2334,1600,96308,0,44,40,1,1,1,0
2265,2335,1357,64500,0,62,43,4,1,2,0
2266,2336,2589,12566,0,79,39,4,1,2,9966
2267,2337,3575,45774,0,67,39,4,1,2,9053
2268,2338,0,47550,0,30,39,7,1,1,0
2269,2339,849,56500,0,58,46,7,1,2,0
2270,2340,3600,110700,0,36,43,1,1,1,0
2271,2341,0,40000,0,27,43,7,1,1,0
2272,2342,829,5606,0,21,39,7,1,2,0
2273,2343,0,20080,0,28,41,1,1,2,0
2274,2344,507,12693,0,71,40,4,1,2,533
2275,2345,0,13000,0,19,35,7,1,1,0
2276,2346,4000,103000,0,32,43,1,1,2,0
2277,2347,600,16500,0,42,35,1,1,1,0
2278,2348,900,84432,0,41,39,1,1,1,0
2279,2349,476,51005,0,38,41,1,1,1,0
2280,2350,0,59978,0,52,41,1,1,1,0
2281,2351,1200,37874,0,85,34,1,1,1,9546
2282,2352,500,59214,0,55,39,1,1,1,0
2283,2353,584,68523,0,40,40,1,1,1,0
2284,2354,1600,76492,0,52,40,1,1,2,0
2285,2355,44,56080,0,49,39,1,1,1,0
2286,2356,1200,25400,0,36,39,7,1,1,0
2287,2357,2700,77555,0,54,39,1,1,1,0
2288,2358,215,99396,0,43,44,1,1,1,0
2289,2359,275,44960,960,52,43,5,2,2,0
2290,2360,4200,55746,0,51,40,1,1,2,0
2291,2361,1400,91600,0,56,39,1,1,1,0
2292,2362,0,13970,400,38,39,5,1,2,0
2293,2363,0,50978,0,18,39,3,1,1,0
2294,2364,0,44000,0,34,43,3,1,1,0
2295,2365,1000,56046,0,67,40,5,1,2,9546
2296,2366,0,24600,0,39,43,7,1,2,0
2297,2367,0,14010,0,29,41,7,1,2,0
2298,2368,0,144703,0,29,43,1,1,2,0
2299,2369,500,5639,0,59,37,4,1,2,0
2300,2370,4800,48387,0,71,39,1,1,1,11214
2301,2371,315,66124,0,43,39,1,1,1,0
2302,2372,1699,112700,0,38,44,1,1,2,0
2303,2373,700,21000,0,62,39,1,1,1,7998
2304,2374,1300,34798,0,42,39,5,1,2,0
2305,2375,1969,44382,0,43,39,7,1,1,0
2306,2376,1850,102610,0,53,43,1,1,1,0
2307,2377,5133,66994,0,54,39,1,1,2,0
2308,2378,428,66542,0,57,43,1,1,1,0
2309,2379,2084,44388,0,43,43,1,1,1,0
2310,2380,1000,93000,0,61,40,1,2,1,0
2311,2381,1600,32314,0,65,43,1,2,1,7314
2312,2382,3047,114700,0,30,43,1,4,1,0
2313,2383,0,52711,0,42,40,1,1,1,0
2314,2384,0,86600,0,52,43,5,1,2,0
2315,2385,0,33500,0,25,43,7,1,1,0
2316,2386,2200,43424,0,38,43,1,1,1,0
2317,2387,1269,33873,0,53,40,5,1,2,0
2318,2388,1240,32661,0,31,39,1,1,1,0
2319,2389,863,41804,0,76,39,4,1,2,12498
2320,2390,1000,66500,0,49,40,1,1,1,0
2321,2391,3250,139847,0,46,39,1,1,1,0
2322,2392,217,112881,0,50,43,1,1,2,0
2323,2393,900,96512,0,40,39,5,1,1,0
2324,2394,2000,77750,0,31,39,1,1,1,0
2325,2395,1400,55446,0,55,40,5,1,1,0
2326,2396,1200,79479,0,38,39,1,1,2,0
2327,2397,950,85104,0,59,39,1,1,1,0
2328,2398,5393,91649,0,45,44,1,1,1,0
2329,2399,5393,177105,0,51,44,1,1,1,0
2330,2400,400,60768,0,60,43,5,1,2,0
2331,2401,2362,74884,0,41,44,1,1,1,0
2332,2402,2689,26800,2160,55,44,5,1,2,0
2333,2403,1800,66819,23917,47,43,5,1,2,0
2334,2404,414,92000,0,35,43,1,2,2,0
2335,2405,0,45300,0,35,46,1,1,2,0
2336,2406,2239,47060,0,44,39,5,1,2,0
2337,2407,466,32580,8400,39,43,5,2,2,0
2338,2408,350,80130,0,39,40,1,2,1,0
2339,2409,0,44000,0,23,39,7,2,1,0
2340,2410,0,35062,0,28,43,5,2,2,0
2341,2411,190,24828,0,64,40,1,2,2,0
2342,2412,0,20000,0,29,39,5,1,1,0
2343,2413,0,43562,0,34,40,1,1,1,0
2344,2414,4800,108616,0,45,44,1,1,1,0
2345,2415,1300,171214,0,40,40,1,1,1,0
2346,2416,1152,44184,0,60,40,1,1,1,0
2347,2417,9,59272,0,74,43,1,1,1,15972
2348,2418,725,10320,0,66,43,6,1,2,0
2349,2419,0,65000,0,29,44,1,1,2,0
2350,2420,1400,56000,0,33,46,1,4,1,0
2351,2421,3000,97125,0,57,45,1,1,1,0
2352,2422,840,82350,0,56,40,1,1,2,0
2353,2423,3642,165697,0,47,46,1,1,1,0
2354,2424,0,26275,0,34,40,3,2,2,0
2355,2425,0,34090,0,36,32,1,1,2,0
2356,2426,500,90750,0,52,42,7,2,2,0
2357,2427,1800,97613,0,35,46,1,1,2,0
2358,2428,521,96300,0,30,44,1,3,1,0
2359,2429,0,33676,0,54,43,1,1,1,0
2360,2430,3500,81510,0,38,43,1,1,1,0
2361,2431,2000,190800,0,41,44,1,4,1,0
2362,2432,0,67960,0,39,43,1,1,1,0
2363,2433,2000,33800,0,43,40,1,1,1,0
2364,2434,0,73400,0,29,43,7,1,1,0
2365,2435,1687,192750,0,49,44,1,1,1,0
2366,2436,575,96500,0,28,43,1,1,1,0
2367,2437,1500,25050,0,23,39,1,1,1,0
2368,2438,1227,5040,0,29,43,7,1,1,0
2369,2439,1000,101825,0,67,43,1,1,1,0
2370,2440,1863,82620,0,49,39,1,1,2,0
2371,2441,0,26084,0,29,39,7,2,2,0
2372,2442,0,19027,0,53,39,7,2,2,0
2373,2443,378,9610,0,77,37,1,2,2,4866
2374,2444,800,66150,0,46,42,1,2,1,0
2375,2445,1100,388395,0,57,44,1,1,1,0
2376,2446,1300,162000,0,44,43,1,1,1,0
2377,2447,1150,23284,0,69,40,7,2,1,0
