Incident Year,Operator,Species Name,Species Quantity,Incident Month,Visibility,Flight Phase
1992,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,10,DAY,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DUSK,APPROACH
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,LANDING ROLL
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,10,DAY,APPROACH
1992,UNITED AIRLINES,MOURNING DOVE,2-10,10,DAY,LANDING ROLL
1992,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,DAY,APPROACH
1992,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,TAKEOFF RUN
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,DESCENT
1992,AMERICAN AIRLINES,GULL,1,10,NIGHT,APPROACH
1992,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,MILITARY,HORNED LARK,1,10,,LANDING ROLL
1992,MILITARY,HORNED LARK,2-10,10,DAY,APPROACH
1992,MILITARY,HORNED LARK,2-10,10,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,10,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,DAY,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,DAY,TAKEOFF RUN
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,TAKEOFF RUN
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,TAKEOFF RUN
1992,AMERICAN AIRLINES,GULL,2-10,10,DAY,CLIMB
1992,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,DESCENT
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,10,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,EN ROUTE
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,LANDING ROLL
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,TAKEOFF RUN
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,10,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,DAY,TAKEOFF RUN
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
1992,MILITARY,HORNED LARK,1,10,DAY,TAKEOFF RUN
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,CLIMB
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,TAKEOFF RUN
1992,AMERICAN AIRLINES,GULL,1,10,DAY,APPROACH
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,10,,CLIMB
1992,AMERICAN AIRLINES,GULL,1,10,NIGHT,APPROACH
1992,AMERICAN AIRLINES,GULL,1,10,DUSK,APPROACH
1992,MILITARY,MOURNING DOVE,2-10,10,DAY,TAKEOFF RUN
1992,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,10,DAY,CLIMB
1992,AMERICAN AIRLINES,GULL,2-10,11,DAY,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,DESCENT
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DUSK,CLIMB
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,11-100,11,,TAKEOFF RUN
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,DESCENT
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,CLIMB
1992,AMERICAN AIRLINES,GULL,1,11,DAWN,TAKEOFF RUN
1992,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
1992,AMERICAN AIRLINES,GULL,1,11,DAY,CLIMB
1992,AMERICAN AIRLINES,GULL,1,11,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,CLIMB
1992,AMERICAN AIRLINES,GULL,1,11,DAY,TAKEOFF RUN
1992,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,2-10,11,DAY,TAKEOFF RUN
1992,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1992,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,DAY,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,TAKEOFF RUN
1992,AMERICAN AIRLINES,GULL,1,11,DAY,TAKEOFF RUN
1992,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,2-10,11,NIGHT,CLIMB
1992,DELTA AIR LINES,GULL,2-10,11,DAY,LANDING ROLL
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
1992,MILITARY,HORNED LARK,1,11,DAY,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,11,NIGHT,
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,TAKEOFF RUN
1992,SOUTHWEST AIRLINES,GULL,2-10,11,DAY,LANDING ROLL
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
1992,UNITED AIRLINES,GULL,1,11,DAY,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,CLIMB
1992,DELTA AIR LINES,GULL,1,11,DAY,TAKEOFF RUN
1992,UNITED AIRLINES,GULL,1,11,DAY,APPROACH
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,TAKEOFF RUN
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAWN,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,CLIMB
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DUSK,CLIMB
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
1992,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,12,DAY,CLIMB
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,DAY,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,TAKEOFF RUN
1992,DELTA AIR LINES,GULL,1,12,NIGHT,LANDING ROLL
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,NIGHT,APPROACH
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,,CLIMB
1992,AMERICAN AIRLINES,GULL,1,12,NIGHT,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,TAKEOFF RUN
1992,DELTA AIR LINES,GULL,1,12,DAY,TAKEOFF RUN
1992,AMERICAN AIRLINES,GULL,2-10,12,DAY,CLIMB
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,NIGHT,APPROACH
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,12,DAY,TAKEOFF RUN
1992,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DUSK,CLIMB
1992,DELTA AIR LINES,GULL,2-10,12,DAY,LANDING ROLL
1992,MILITARY,UNKNOWN MEDIUM BIRD,2-10,12,DUSK,APPROACH
1992,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,12,NIGHT,LANDING ROLL
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,DAY,TAKEOFF RUN
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
1992,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,12,DAY,TAKEOFF RUN
1992,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
1992,DELTA AIR LINES,MOURNING DOVE,1,12,DAY,TAKEOFF RUN
1992,UNITED AIRLINES,GULL,2-10,12,DUSK,CLIMB
1992,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,NIGHT,APPROACH
1992,UNITED AIRLINES,GULL,2-10,12,DAY,TAKEOFF RUN
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,TAKEOFF RUN
1993,DELTA AIR LINES,GULL,1,1,DAY,CLIMB
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,TAKEOFF RUN
1993,MILITARY,HORNED LARK,2-10,1,DAY,LANDING ROLL
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,DAY,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,TAKEOFF RUN
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,DAY,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,TAKEOFF RUN
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAY,LANDING ROLL
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DUSK,CLIMB
1993,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,1,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,LANDING ROLL
1993,DELTA AIR LINES,GULL,1,1,NIGHT,APPROACH
1993,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,TAKEOFF RUN
1993,AMERICAN AIRLINES,GULL,1,1,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,TAKEOFF RUN
1993,MILITARY,HORNED LARK,2-10,1,DAY,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAY,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAY,LANDING ROLL
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DUSK,TAKEOFF RUN
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,LANDING ROLL
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DUSK,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAWN,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,CLIMB
1993,AMERICAN AIRLINES,GULL,1,1,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,2,DAY,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,2,NIGHT,CLIMB
1993,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,Unknown,2,DAY,TAKEOFF RUN
1993,DELTA AIR LINES,GULL,1,2,DAY,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,TAKEOFF RUN
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,11-100,2,DAY,TAKEOFF RUN
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,DAWN,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,APPROACH
1993,AMERICAN AIRLINES,GULL,1,2,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,2,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,2,DAY,CLIMB
1993,AMERICAN AIRLINES,GULL,1,2,NIGHT,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,NIGHT,LANDING ROLL
1993,UNITED AIRLINES,MOURNING DOVE,2-10,2,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,TAKEOFF RUN
1993,AMERICAN AIRLINES,GULL,2-10,3,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,3,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1993,DELTA AIR LINES,GULL,1,3,NIGHT,CLIMB
1993,MILITARY,HORNED LARK,2-10,3,DAY,CLIMB
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,,APPROACH
1993,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,3,DAY,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,TAKEOFF RUN
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1993,AMERICAN AIRLINES,GULL,11-100,3,DAWN,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,LANDING ROLL
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DUSK,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,DUSK,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,TAKEOFF RUN
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,CLIMB
1993,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,3,,EN ROUTE
1993,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,DESCENT
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAWN,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,3,DAY,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,3,DAY,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,3,NIGHT,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,CLIMB
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,3,,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,DELTA AIR LINES,GULL,2-10,4,DAY,LANDING ROLL
1993,AMERICAN AIRLINES,GULL,1,4,DAY,TAKEOFF RUN
1993,DELTA AIR LINES,GULL,1,4,DUSK,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,
1993,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,LANDING ROLL
1993,SOUTHWEST AIRLINES,GULL,1,4,DAY,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,4,,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,DAY,APPROACH
1993,MILITARY,HORNED LARK,1,4,DAY,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,DELTA AIR LINES,GULL,2-10,4,DAY,LANDING ROLL
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,DESCENT
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,LANDING ROLL
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1993,DELTA AIR LINES,GULL,1,4,DUSK,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,DAY,TAKEOFF RUN
1993,SOUTHWEST AIRLINES,GULL,2-10,4,DAY,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,SOUTHWEST AIRLINES,GULL,1,4,DAY,TAKEOFF RUN
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,LANDING ROLL
1993,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,CLIMB
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1993,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1993,AMERICAN AIRLINES,MOURNING DOVE,1,4,DAY,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,4,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,DAY,LANDING ROLL
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,TAKEOFF RUN
1993,MILITARY,HORNED LARK,1,4,NIGHT,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,AMERICAN AIRLINES,GULL,1,4,DAY,CLIMB
1993,AMERICAN AIRLINES,GULL,1,4,DAY,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,DESCENT
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DUSK,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,2-10,4,DAY,CLIMB
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,UNITED AIRLINES,GULL,1,4,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,MILITARY,HORNED LARK,1,4,DUSK,LANDING ROLL
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,4,,CLIMB
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,4,DAY,TAKEOFF RUN
1993,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,5,DAY,LANDING ROLL
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,5,DAY,CLIMB
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,APPROACH
1993,AMERICAN AIRLINES,GULL,1,5,DAWN,CLIMB
1993,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,5,NIGHT,APPROACH
1993,UNITED AIRLINES,GULL,1,5,NIGHT,LANDING ROLL
1993,AMERICAN AIRLINES,GULL,2-10,5,DAY,LANDING ROLL
1993,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,5,NIGHT,DESCENT
1993,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,5,,CLIMB
1993,MILITARY,HORNED LARK,1,5,DAY,LANDING ROLL
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,5,NIGHT,APPROACH
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,5,DAY,TAKEOFF RUN
1993,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,5,DAWN,LANDING ROLL
1993,MILITARY,UNKNOWN MEDIUM BIRD,1,5,NIGHT,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,5,NIGHT,APPROACH
1993,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,5,NIGHT,APPROACH
